Date,Open,High,Low,Close,Adj Close,Volume
2016-03-01,30.020000,30.230000,28.920000,30.010000,26.399908,21007300
2016-03-02,30.000000,30.320000,29.840000,30.150000,26.523067,12094700
2016-03-03,30.260000,31.219999,30.200001,31.070000,27.332394,17740400
2016-03-04,31.219999,31.740000,31.059999,31.370001,27.596306,13963200
2016-03-07,31.309999,31.780001,31.190001,31.590000,27.789843,11373800
2016-03-08,31.400000,31.400000,30.459999,30.680000,26.989313,16794400
2016-03-09,30.469999,30.629999,30.200001,30.540001,27.203087,12158900
2016-03-10,30.719999,30.879999,30.270000,30.820000,27.452492,15088700
2016-03-11,31.049999,31.330000,30.980000,31.260000,27.844416,13363000
2016-03-14,31.180000,31.389999,30.900000,31.180000,27.773157,9353100
2016-03-15,30.860001,31.080000,30.440001,31.049999,27.657362,8983200
2016-03-16,30.830000,31.760000,30.830000,31.690001,28.227432,9991900
2016-03-17,31.730000,32.099998,31.639999,31.959999,28.467932,11295900
2016-03-18,32.080002,32.380001,31.910000,31.959999,28.467932,15431600
2016-03-21,32.110001,32.189999,31.750000,32.080002,28.574825,7397300
2016-03-22,32.080002,32.209999,31.760000,31.900000,28.414486,8195600
2016-03-23,31.920000,31.930000,31.170000,31.309999,27.888954,9107100
2016-03-24,30.879999,30.969999,30.389999,30.959999,27.577194,12041000
2016-03-28,31.129999,31.250000,30.940001,31.020000,27.630640,6109400
2016-03-29,31.040001,31.280001,30.580000,31.190001,27.782068,13627300
2016-03-30,31.440001,31.670000,30.959999,30.990000,27.603918,13377600
2016-03-31,31.010000,31.590000,31.000000,31.430000,27.995844,10209000
2016-04-01,31.180000,31.200001,30.320000,30.469999,27.140734,17421700
2016-04-04,30.400000,30.480000,29.750000,29.900000,26.633017,12167300
2016-04-05,29.670000,29.730000,29.350000,29.600000,26.365795,9101900
2016-04-06,29.660000,29.950001,29.299999,29.940001,26.668644,9555200
2016-04-07,29.850000,29.950001,29.180000,29.420000,26.205463,12865600
2016-04-08,29.670000,29.760000,29.230000,29.370001,26.160925,8843500
2016-04-11,29.490000,30.040001,29.480000,29.530001,26.303446,8882900
2016-04-12,29.559999,29.770000,29.270000,29.709999,26.463776,11147000
2016-04-13,30.010000,30.870001,29.940001,30.780001,27.416864,11076800
2016-04-14,30.840000,31.049999,30.639999,30.719999,27.363420,8189500
2016-04-15,30.680000,30.850000,30.410000,30.559999,27.220901,8261200
2016-04-18,30.760000,31.370001,30.610001,31.309999,27.888954,15685100
2016-04-19,31.650000,32.160000,31.610001,31.969999,28.476843,14408300
2016-04-20,32.000000,32.410000,32.000000,32.189999,28.672800,12911500
2016-04-21,33.180000,33.410000,32.470001,32.660000,29.091448,22792300
2016-04-22,32.660000,32.790001,32.119999,32.180000,28.663898,13824500
2016-04-25,32.090000,32.110001,31.600000,31.950001,28.459028,10604800
2016-04-26,32.000000,32.299999,31.930000,32.189999,28.672800,8701200
2016-04-27,32.180000,32.290001,31.990000,32.160000,28.646082,6711400
2016-04-28,31.969999,32.730000,31.730000,32.439999,28.895487,13443200
2016-04-29,32.349998,32.349998,31.520000,31.799999,28.325417,12533000
2016-05-02,32.049999,32.119999,31.730000,31.750000,28.280876,9794000
2016-05-03,31.570000,31.600000,30.670000,31.250000,27.835510,15046300
2016-05-04,31.000000,31.090000,30.420000,30.590000,27.247623,13574700
2016-05-05,30.790001,30.809999,30.299999,30.540001,27.203087,10383800
2016-05-06,30.730000,31.110001,30.559999,30.959999,27.577194,11427900
2016-05-09,31.000000,31.070000,30.540001,30.780001,27.416864,8127200
2016-05-10,30.900000,31.370001,30.840000,31.350000,27.924585,9177200
2016-05-11,31.320000,31.459999,31.000000,31.080000,27.684082,8538100
2016-05-12,31.200001,31.370001,30.750000,31.180000,27.773157,9411500
2016-05-13,30.870001,31.290001,30.370001,30.520000,27.185274,10563400
2016-05-16,30.500000,30.980000,30.500000,30.670000,27.318886,17749500
2016-05-17,30.400000,30.780001,30.280001,30.629999,27.283255,9542900
2016-05-18,30.559999,31.040001,30.440001,30.750000,27.390144,8454200
2016-05-19,30.510000,30.680000,30.170000,30.320000,27.007126,10142200
2016-05-20,30.510000,30.790001,30.400000,30.570000,27.229811,7736100
2016-05-23,30.500000,30.629999,30.350000,30.590000,27.247623,6697700
2016-05-24,30.650000,31.080000,30.620001,31.049999,27.657362,8743100
2016-05-25,31.190001,31.770000,31.120001,31.650000,28.191803,10151600
2016-05-26,31.650000,31.750000,31.180000,31.290001,27.871141,6713800
2016-05-27,31.309999,31.639999,31.260000,31.389999,27.960215,6089800
2016-05-31,31.540001,31.620001,31.129999,31.280001,27.862234,11803400
2016-06-01,31.150000,31.150000,29.870001,30.219999,26.918053,26002300
2016-06-02,30.129999,30.459999,30.049999,30.260000,26.953684,12635400
2016-06-03,30.090000,30.150000,29.510000,29.600000,26.365795,18549600
2016-06-06,29.850000,30.040001,29.719999,29.990000,26.713181,10985800
2016-06-07,30.160000,30.379999,29.950001,30.230000,26.926960,14425700
2016-06-08,30.000000,30.030001,29.520000,29.570000,26.674377,12990900
2016-06-09,29.480000,29.500000,29.160000,29.360001,26.484947,11907500
2016-06-10,29.219999,29.340000,28.980000,29.059999,26.214321,10740400
2016-06-13,28.850000,29.400000,28.799999,29.080000,26.232363,13871300
2016-06-14,29.070000,29.309999,28.650000,28.830000,26.006844,10751700
2016-06-15,28.980000,29.219999,28.790001,28.860001,26.033905,8479900
2016-06-16,28.670000,29.070000,28.500000,29.020000,26.178240,9654400
2016-06-17,29.139999,29.430000,29.059999,29.230000,26.367674,12707400
2016-06-20,29.620001,30.030001,29.590000,29.650000,26.746544,12329100
2016-06-21,29.639999,29.770000,29.430000,29.510000,26.620255,10318000
2016-06-22,29.340000,29.590000,29.270000,29.320000,26.448860,8717200
2016-06-23,29.590000,29.850000,29.549999,29.820000,26.899902,9598100
2016-06-24,28.580000,29.040001,28.250000,28.350000,25.573845,30181100
2016-06-27,28.090000,28.100000,27.340000,27.510000,24.816105,18634200
2016-06-28,27.930000,27.980000,27.400000,27.740000,25.023577,14061400
2016-06-29,28.000000,28.200001,27.600000,28.170000,25.411472,10644100
2016-06-30,28.180000,29.660000,27.700001,28.299999,25.528744,15360600
2016-07-01,28.690001,28.980000,28.360001,28.889999,26.060966,15157900
2016-07-05,28.639999,28.680000,28.040001,28.170000,25.411472,12178200
2016-07-06,28.000000,28.410000,27.520000,28.400000,25.618952,14631400
2016-07-07,28.490000,29.059999,28.420000,28.740000,25.925657,10821900
2016-07-08,29.270000,29.870001,29.270000,29.660000,26.755564,16659400
2016-07-11,29.790001,30.270000,29.740000,30.129999,27.179541,13870300
2016-07-12,30.450001,30.850000,30.389999,30.600000,27.603518,16786300
2016-07-13,30.629999,30.690001,30.219999,30.629999,27.630581,13303600
2016-07-14,30.879999,31.049999,30.600000,30.760000,27.747849,11306400
2016-07-15,30.820000,30.980000,30.570000,30.770000,27.756870,8429500
2016-07-18,30.750000,31.100000,30.610001,30.870001,27.847076,8732300
2016-07-19,30.700001,31.270000,30.700001,31.250000,28.189867,17164100
2016-07-20,31.420000,31.580000,31.070000,31.490000,28.406363,20923000
2016-07-21,31.490000,32.869999,31.490000,32.029999,28.893484,36218500
2016-07-22,32.099998,32.240002,31.719999,32.160000,29.010756,13305400
